series,n_o,n_e,d_ETL_nm,n_eff,TM,TE
B4PyMPM,1.8245,1.5600,150,1.16950,2.603823e-01,3.783882e-02
B4PyMPM,1.8245,1.5600,150,1.17000,2.607969e-01,3.812256e-02
B4PyMPM,1.8245,1.5600,150,1.17050,2.612118e-01,3.840778e-02
B4PyMPM,1.8245,1.5600,150,1.17100,2.616271e-01,3.869450e-02
B4PyMPM,1.8245,1.5600,150,1.17150,2.620428e-01,3.898271e-02
B4PyMPM,1.8245,1.5600,150,1.17200,2.624588e-01,3.927241e-02
B4PyMPM,1.8245,1.5600,150,1.17250,2.628751e-01,3.956362e-02
B4PyMPM,1.8245,1.5600,150,1.17300,2.632918e-01,3.985634e-02
B4PyMPM,1.8245,1.5600,150,1.17350,2.637088e-01,4.015057e-02
B4PyMPM,1.8245,1.5600,150,1.17400,2.641262e-01,4.044631e-02
B4PyMPM,1.8245,1.5600,150,1.17450,2.645440e-01,4.074357e-02
B4PyMPM,1.8245,1.5600,150,1.17500,2.649620e-01,4.104237e-02
B4PyMPM,1.8245,1.5600,150,1.17550,2.653804e-01,4.134269e-02
B4PyMPM,1.8245,1.5600,150,1.17600,2.657992e-01,4.164454e-02
B4PyMPM,1.8245,1.5600,150,1.17650,2.662183e-01,4.194794e-02
B4PyMPM,1.8245,1.5600,150,1.17700,2.666377e-01,4.225287e-02
B4PyMPM,1.8245,1.5600,150,1.17750,2.670575e-01,4.255936e-02
B4PyMPM,1.8245,1.5600,150,1.17800,2.674776e-01,4.286740e-02
B4PyMPM,1.8245,1.5600,150,1.17850,2.678980e-01,4.317700e-02
B4PyMPM,1.8245,1.5600,150,1.17900,2.683188e-01,4.348816e-02
B4PyMPM,1.8245,1.5600,150,1.17950,2.687399e-01,4.380089e-02
B4PyMPM,1.8245,1.5600,150,1.18000,2.691613e-01,4.411519e-02
B4PyMPM,1.8245,1.5600,150,1.18050,2.695831e-01,4.443106e-02
B4PyMPM,1.8245,1.5600,150,1.18100,2.700052e-01,4.474852e-02
B4PyMPM,1.8245,1.5600,150,1.18150,2.704276e-01,4.506757e-02
B4PyMPM,1.8245,1.5600,150,1.18200,2.708503e-01,4.538820e-02
B4PyMPM,1.8245,1.5600,150,1.18250,2.712734e-01,4.571043e-02
B4PyMPM,1.8245,1.5600,150,1.18300,2.716968e-01,4.603426e-02
B4PyMPM,1.8245,1.5600,150,1.18350,2.721204e-01,4.635969e-02
B4PyMPM,1.8245,1.5600,150,1.18400,2.725445e-01,4.668674e-02
B4PyMPM,1.8245,1.5600,150,1.18450,2.729688e-01,4.701539e-02
B4PyMPM,1.8245,1.5600,150,1.18500,2.733934e-01,4.734567e-02
B4PyMPM,1.8245,1.5600,150,1.18550,2.738184e-01,4.767757e-02
B4PyMPM,1.8245,1.5600,150,1.18600,2.742437e-01,4.801110e-02
B4PyMPM,1.8245,1.5600,150,1.18650,2.746693e-01,4.834626e-02
B4PyMPM,1.8245,1.5600,150,1.18700,2.750952e-01,4.868306e-02
B4PyMPM,1.8245,1.5600,150,1.18750,2.755214e-01,4.902150e-02
B4PyMPM,1.8245,1.5600,150,1.18800,2.759479e-01,4.936159e-02
B4PyMPM,1.8245,1.5600,150,1.18850,2.763747e-01,4.970333e-02
B4PyMPM,1.8245,1.5600,150,1.18900,2.768018e-01,5.004673e-02
B4PyMPM,1.8245,1.5600,150,1.18950,2.772292e-01,5.039179e-02
B4PyMPM,1.8245,1.5600,150,1.19000,2.776569e-01,5.073852e-02
B4PyMPM,1.8245,1.5600,150,1.19050,2.780850e-01,5.108691e-02
B4PyMPM,1.8245,1.5600,150,1.19100,2.785133e-01,5.143699e-02
B4PyMPM,1.8245,1.5600,150,1.19150,2.789419e-01,5.178874e-02
B4PyMPM,1.8245,1.5600,150,1.19200,2.793708e-01,5.214218e-02
B4PyMPM,1.8245,1.5600,150,1.19250,2.798000e-01,5.249731e-02
B4PyMPM,1.8245,1.5600,150,1.19300,2.802295e-01,5.285414e-02
B4PyMPM,1.8245,1.5600,150,1.19350,2.806593e-01,5.321266e-02
B4PyMPM,1.8245,1.5600,150,1.19400,2.810893e-01,5.357289e-02
B4PyMPM,1.8245,1.5600,150,1.19450,2.815197e-01,5.393483e-02
B4PyMPM,1.8245,1.5600,150,1.19500,2.819503e-01,5.429849e-02
B4PyMPM,1.8245,1.5600,150,1.19550,2.823813e-01,5.466386e-02
B4PyMPM,1.8245,1.5600,150,1.19600,2.828125e-01,5.503096e-02
B4PyMPM,1.8245,1.5600,150,1.19650,2.832440e-01,5.539979e-02
B4PyMPM,1.8245,1.5600,150,1.19700,2.836757e-01,5.577035e-02
B4PyMPM,1.8245,1.5600,150,1.19750,2.841078e-01,5.614265e-02
B4PyMPM,1.8245,1.5600,150,1.19800,2.845401e-01,5.651669e-02
B4PyMPM,1.8245,1.5600,150,1.19850,2.849727e-01,5.689248e-02
B4PyMPM,1.8245,1.5600,150,1.19900,2.854056e-01,5.727003e-02
B4PyMPM,1.8245,1.5600,150,1.19950,2.858387e-01,5.764933e-02
B4PyMPM,1.8245,1.5600,150,1.20000,2.862721e-01,5.803040e-02
B4PyMPM,1.8245,1.5600,150,1.20050,2.867058e-01,5.841323e-02
B4PyMPM,1.8245,1.5600,150,1.20100,2.871397e-01,5.879784e-02
B4PyMPM,1.8245,1.5600,150,1.20150,2.875739e-01,5.918422e-02
B4PyMPM,1.8245,1.5600,150,1.20200,2.880084e-01,5.957239e-02
B4PyMPM,1.8245,1.5600,150,1.20250,2.884431e-01,5.996235e-02
B4PyMPM,1.8245,1.5600,150,1.20300,2.888781e-01,6.035409e-02
B4PyMPM,1.8245,1.5600,150,1.20350,2.893134e-01,6.074764e-02
B4PyMPM,1.8245,1.5600,150,1.20400,2.897489e-01,6.114298e-02
B4PyMPM,1.8245,1.5600,150,1.20450,2.901846e-01,6.154014e-02
B4PyMPM,1.8245,1.5600,150,1.20500,2.906207e-01,6.193910e-02
B4PyMPM,1.8245,1.5600,150,1.20550,2.910569e-01,6.233989e-02
B4PyMPM,1.8245,1.5600,150,1.20600,2.914935e-01,6.274249e-02
B4PyMPM,1.8245,1.5600,150,1.20650,2.919302e-01,6.314692e-02
B4PyMPM,1.8245,1.5600,150,1.20700,2.923672e-01,6.355319e-02
B4PyMPM,1.8245,1.5600,150,1.20750,2.928045e-01,6.396128e-02
B4PyMPM,1.8245,1.5600,150,1.20800,2.932420e-01,6.437123e-02
B4PyMPM,1.8245,1.5600,150,1.20850,2.936797e-01,6.478301e-02
B4PyMPM,1.8245,1.5600,150,1.20900,2.941177e-01,6.519665e-02
B4PyMPM,1.8245,1.5600,150,1.20950,2.945559e-01,6.561215e-02
B4PyMPM,1.8245,1.5600,150,1.21000,2.949944e-01,6.602950e-02
B4PyMPM,1.8245,1.5600,150,1.21050,2.954331e-01,6.644873e-02
B4PyMPM,1.8245,1.5600,150,1.21100,2.958720e-01,6.686982e-02
B4PyMPM,1.8245,1.5600,150,1.21150,2.963112e-01,6.729279e-02
B4PyMPM,1.8245,1.5600,150,1.21200,2.967506e-01,6.771764e-02
B4PyMPM,1.8245,1.5600,150,1.21250,2.971902e-01,6.814438e-02
B4PyMPM,1.8245,1.5600,150,1.21300,2.976300e-01,6.857301e-02
B4PyMPM,1.8245,1.5600,150,1.21350,2.980701e-01,6.900353e-02
B4PyMPM,1.8245,1.5600,150,1.21400,2.985104e-01,6.943596e-02
B4PyMPM,1.8245,1.5600,150,1.21450,2.989509e-01,6.987029e-02
B4PyMPM,1.8245,1.5600,150,1.21500,2.993916e-01,7.030653e-02
B4PyMPM,1.8245,1.5600,150,1.21550,2.998326e-01,7.074469e-02
B4PyMPM,1.8245,1.5600,150,1.21600,3.002737e-01,7.118477e-02
B4PyMPM,1.8245,1.5600,150,1.21650,3.007151e-01,7.162677e-02
B4PyMPM,1.8245,1.5600,150,1.21700,3.011567e-01,7.207071e-02
B4PyMPM,1.8245,1.5600,150,1.21750,3.015985e-01,7.251658e-02
B4PyMPM,1.8245,1.5600,150,1.21800,3.020405e-01,7.296439e-02
B4PyMPM,1.8245,1.5600,150,1.21850,3.024827e-01,7.341415e-02
B4PyMPM,1.8245,1.5600,150,1.21900,3.029251e-01,7.386586e-02
B4PyMPM,1.8245,1.5600,150,1.21950,3.033678e-01,7.431952e-02
B4PyMPM,1.8245,1.5600,150,1.22000,3.038106e-01,7.477514e-02
B4PyMPM,1.8245,1.5600,150,1.22050,3.042536e-01,7.523273e-02
B4PyMPM,1.8245,1.5600,150,1.22100,3.046968e-01,7.569230e-02
B4PyMPM,1.8245,1.5600,150,1.22150,3.051403e-01,7.615383e-02
B4PyMPM,1.8245,1.5600,150,1.22200,3.055839e-01,7.661735e-02
B4PyMPM,1.8245,1.5600,150,1.22250,3.060277e-01,7.708285e-02
B4PyMPM,1.8245,1.5600,150,1.22300,3.064717e-01,7.755035e-02
B4PyMPM,1.8245,1.5600,150,1.22350,3.069159e-01,7.801983e-02
B4PyMPM,1.8245,1.5600,150,1.22400,3.073602e-01,7.849132e-02
B4PyMPM,1.8245,1.5600,150,1.22450,3.078048e-01,7.896482e-02
B4PyMPM,1.8245,1.5600,150,1.22500,3.082495e-01,7.944032e-02
B4PyMPM,1.8245,1.5600,150,1.22550,3.086945e-01,7.991785e-02
B4PyMPM,1.8245,1.5600,150,1.22600,3.091396e-01,8.039739e-02
B4PyMPM,1.8245,1.5600,150,1.22650,3.095848e-01,8.087896e-02
B4PyMPM,1.8245,1.5600,150,1.22700,3.100303e-01,8.136255e-02
B4PyMPM,1.8245,1.5600,150,1.22750,3.104759e-01,8.184819e-02
B4PyMPM,1.8245,1.5600,150,1.22800,3.109217e-01,8.233586e-02
B4PyMPM,1.8245,1.5600,150,1.22850,3.113677e-01,8.282558e-02
B4PyMPM,1.8245,1.5600,150,1.22900,3.118139e-01,8.331735e-02
B4PyMPM,1.8245,1.5600,150,1.22950,3.122602e-01,8.381118e-02
B4PyMPM,1.8245,1.5600,150,1.23000,3.127066e-01,8.430706e-02
B4PyMPM,1.8245,1.5600,150,1.23050,3.131533e-01,8.480502e-02
B4PyMPM,1.8245,1.5600,150,1.23100,3.136001e-01,8.530504e-02
B4PyMPM,1.8245,1.5600,150,1.23150,3.140470e-01,8.580714e-02
B4PyMPM,1.8245,1.5600,150,1.23200,3.144942e-01,8.631131e-02
B4PyMPM,1.8245,1.5600,150,1.23250,3.149414e-01,8.681758e-02
B4PyMPM,1.8245,1.5600,150,1.23300,3.153888e-01,8.732593e-02
B4PyMPM,1.8245,1.5600,150,1.23350,3.158364e-01,8.783638e-02
B4PyMPM,1.8245,1.5600,150,1.23400,3.162841e-01,8.834893e-02
B4PyMPM,1.8245,1.5600,150,1.23450,3.167320e-01,8.886359e-02
B4PyMPM,1.8245,1.5600,150,1.23500,3.171800e-01,8.938036e-02
B4PyMPM,1.8245,1.5600,150,1.23550,3.176282e-01,8.989924e-02
B4PyMPM,1.8245,1.5600,150,1.23600,3.180765e-01,9.042024e-02
B4PyMPM,1.8245,1.5600,150,1.23650,3.185249e-01,9.094337e-02
B4PyMPM,1.8245,1.5600,150,1.23700,3.189735e-01,9.146863e-02
B4PyMPM,1.8245,1.5600,150,1.23750,3.194222e-01,9.199602e-02
B4PyMPM,1.8245,1.5600,150,1.23800,3.198711e-01,9.252555e-02
B4PyMPM,1.8245,1.5600,150,1.23850,3.203201e-01,9.305723e-02
B4PyMPM,1.8245,1.5600,150,1.23900,3.207692e-01,9.359106e-02
B4PyMPM,1.8245,1.5600,150,1.23950,3.212184e-01,9.412705e-02
B4PyMPM,1.8245,1.5600,150,1.24000,3.216678e-01,9.466519e-02
B4PyMPM,1.8245,1.5600,150,1.24050,3.221173e-01,9.520550e-02
B4PyMPM,1.8245,1.5600,150,1.24100,3.225669e-01,9.574798e-02
B4PyMPM,1.8245,1.5600,150,1.24150,3.230166e-01,9.629263e-02
B4PyMPM,1.8245,1.5600,150,1.24200,3.234665e-01,9.683947e-02
B4PyMPM,1.8245,1.5600,150,1.24250,3.239165e-01,9.738849e-02
B4PyMPM,1.8245,1.5600,150,1.24300,3.243665e-01,9.793970e-02
B4PyMPM,1.8245,1.5600,150,1.24350,3.248167e-01,9.849310e-02
B4PyMPM,1.8245,1.5600,150,1.24400,3.252670e-01,9.904871e-02
B4PyMPM,1.8245,1.5600,150,1.24450,3.257174e-01,9.960652e-02
B4PyMPM,1.8245,1.5600,150,1.24500,3.261680e-01,1.001665e-01
B4PyMPM,1.8245,1.5600,150,1.24550,3.266186e-01,1.007288e-01
B4PyMPM,1.8245,1.5600,150,1.24600,3.270693e-01,1.012932e-01
B4PyMPM,1.8245,1.5600,150,1.24650,3.275201e-01,1.018599e-01
B4PyMPM,1.8245,1.5600,150,1.24700,3.279711e-01,1.024288e-01
B4PyMPM,1.8245,1.5600,150,1.24750,3.284221e-01,1.030000e-01
B4PyMPM,1.8245,1.5600,150,1.24800,3.288732e-01,1.035733e-01
B4PyMPM,1.8245,1.5600,150,1.24850,3.293244e-01,1.041490e-01
B4PyMPM,1.8245,1.5600,150,1.24900,3.297757e-01,1.047268e-01
B4PyMPM,1.8245,1.5600,150,1.24950,3.302271e-01,1.053070e-01
B4PyMPM,1.8245,1.5600,150,1.25000,3.306785e-01,1.058893e-01
B4PyMPM,1.8245,1.5600,150,1.25050,3.311301e-01,1.064740e-01
B4PyMPM,1.8245,1.5600,150,1.25100,3.315817e-01,1.070609e-01
B4PyMPM,1.8245,1.5600,150,1.25150,3.320334e-01,1.076501e-01
B4PyMPM,1.8245,1.5600,150,1.25200,3.324852e-01,1.082416e-01
B4PyMPM,1.8245,1.5600,150,1.25250,3.329371e-01,1.088353e-01
B4PyMPM,1.8245,1.5600,150,1.25300,3.333890e-01,1.094314e-01
B4PyMPM,1.8245,1.5600,150,1.25350,3.338410e-01,1.100297e-01
B4PyMPM,1.8245,1.5600,150,1.25400,3.342931e-01,1.106303e-01
B4PyMPM,1.8245,1.5600,150,1.25450,3.347453e-01,1.112333e-01
B4PyMPM,1.8245,1.5600,150,1.25500,3.351975e-01,1.118385e-01
B4PyMPM,1.8245,1.5600,150,1.25550,3.356497e-01,1.124461e-01
B4PyMPM,1.8245,1.5600,150,1.25600,3.361021e-01,1.130560e-01
B4PyMPM,1.8245,1.5600,150,1.25650,3.365545e-01,1.136682e-01
B4PyMPM,1.8245,1.5600,150,1.25700,3.370069e-01,1.142827e-01
B4PyMPM,1.8245,1.5600,150,1.25750,3.374594e-01,1.148995e-01
B4PyMPM,1.8245,1.5600,150,1.25800,3.379120e-01,1.155187e-01
B4PyMPM,1.8245,1.5600,150,1.25850,3.383646e-01,1.161402e-01
B4PyMPM,1.8245,1.5600,150,1.25900,3.388172e-01,1.167641e-01
B4PyMPM,1.8245,1.5600,150,1.25950,3.392699e-01,1.173904e-01
B4PyMPM,1.8245,1.5600,150,1.26000,3.397227e-01,1.180189e-01
B4PyMPM,1.8245,1.5600,150,1.26050,3.401755e-01,1.186499e-01
B4PyMPM,1.8245,1.5600,150,1.26100,3.406283e-01,1.192832e-01
B4PyMPM,1.8245,1.5600,150,1.26150,3.410811e-01,1.199189e-01
B4PyMPM,1.8245,1.5600,150,1.26200,3.415340e-01,1.205569e-01
B4PyMPM,1.8245,1.5600,150,1.26250,3.419870e-01,1.211974e-01
B4PyMPM,1.8245,1.5600,150,1.26300,3.424399e-01,1.218402e-01
B4PyMPM,1.8245,1.5600,150,1.26350,3.428929e-01,1.224854e-01
B4PyMPM,1.8245,1.5600,150,1.26400,3.433459e-01,1.231330e-01
B4PyMPM,1.8245,1.5600,150,1.26450,3.437990e-01,1.237830e-01
B4PyMPM,1.8245,1.5600,150,1.26500,3.442520e-01,1.244354e-01
B4PyMPM,1.8245,1.5600,150,1.26550,3.447051e-01,1.250902e-01
B4PyMPM,1.8245,1.5600,150,1.26600,3.451582e-01,1.257474e-01
B4PyMPM,1.8245,1.5600,150,1.26650,3.456113e-01,1.264070e-01
B4PyMPM,1.8245,1.5600,150,1.26700,3.460645e-01,1.270691e-01
B4PyMPM,1.8245,1.5600,150,1.26750,3.465176e-01,1.277336e-01
B4PyMPM,1.8245,1.5600,150,1.26800,3.469707e-01,1.284005e-01
B4PyMPM,1.8245,1.5600,150,1.26850,3.474239e-01,1.290699e-01
B4PyMPM,1.8245,1.5600,150,1.26900,3.478771e-01,1.297417e-01
B4PyMPM,1.8245,1.5600,150,1.26950,3.483302e-01,1.304159e-01
B4PyMPM,1.8245,1.5600,150,1.27000,3.487834e-01,1.310926e-01
B4PyMPM,1.8245,1.5600,150,1.27050,3.492365e-01,1.317717e-01
B4PyMPM,1.8245,1.5600,150,1.27100,3.496897e-01,1.324533e-01
B4PyMPM,1.8245,1.5600,150,1.27150,3.501428e-01,1.331374e-01
B4PyMPM,1.8245,1.5600,150,1.27200,3.505960e-01,1.338239e-01
B4PyMPM,1.8245,1.5600,150,1.27250,3.510491e-01,1.345129e-01
B4PyMPM,1.8245,1.5600,150,1.27300,3.515022e-01,1.352044e-01
B4PyMPM,1.8245,1.5600,150,1.27350,3.519553e-01,1.358983e-01
B4PyMPM,1.8245,1.5600,150,1.27400,3.524084e-01,1.365948e-01
B4PyMPM,1.8245,1.5600,150,1.27450,3.528615e-01,1.372937e-01
B4PyMPM,1.8245,1.5600,150,1.27500,3.533145e-01,1.379952e-01
B4PyMPM,1.8245,1.5600,150,1.27550,3.537675e-01,1.386991e-01
B4PyMPM,1.8245,1.5600,150,1.27600,3.542205e-01,1.394055e-01
B4PyMPM,1.8245,1.5600,150,1.27650,3.546735e-01,1.401145e-01
B4PyMPM,1.8245,1.5600,150,1.27700,3.551264e-01,1.408259e-01
B4PyMPM,1.8245,1.5600,150,1.27750,3.555793e-01,1.415399e-01
B4PyMPM,1.8245,1.5600,150,1.27800,3.560321e-01,1.422564e-01
B4PyMPM,1.8245,1.5600,150,1.27850,3.564850e-01,1.429754e-01
B4PyMPM,1.8245,1.5600,150,1.27900,3.569378e-01,1.436970e-01
B4PyMPM,1.8245,1.5600,150,1.27950,3.573905e-01,1.444211e-01
B4PyMPM,1.8245,1.5600,150,1.28000,3.578432e-01,1.451477e-01
B4PyMPM,1.8245,1.5600,150,1.28050,3.582958e-01,1.458768e-01
B4PyMPM,1.8245,1.5600,150,1.28100,3.587484e-01,1.466086e-01
B4PyMPM,1.8245,1.5600,150,1.28150,3.592010e-01,1.473428e-01
B4PyMPM,1.8245,1.5600,150,1.28200,3.596535e-01,1.480797e-01
B4PyMPM,1.8245,1.5600,150,1.28250,3.601059e-01,1.488190e-01
B4PyMPM,1.8245,1.5600,150,1.28300,3.605583e-01,1.495610e-01
B4PyMPM,1.8245,1.5600,150,1.28350,3.610106e-01,1.503055e-01
B4PyMPM,1.8245,1.5600,150,1.28400,3.614628e-01,1.510526e-01
B4PyMPM,1.8245,1.5600,150,1.28450,3.619150e-01,1.518023e-01
B4PyMPM,1.8245,1.5600,150,1.28500,3.623671e-01,1.525545e-01
B4PyMPM,1.8245,1.5600,150,1.28550,3.628192e-01,1.533094e-01
B4PyMPM,1.8245,1.5600,150,1.28600,3.632712e-01,1.540668e-01
B4PyMPM,1.8245,1.5600,150,1.28650,3.637231e-01,1.548268e-01
B4PyMPM,1.8245,1.5600,150,1.28700,3.641749e-01,1.555895e-01
B4PyMPM,1.8245,1.5600,150,1.28750,3.646266e-01,1.563547e-01
B4PyMPM,1.8245,1.5600,150,1.28800,3.650783e-01,1.571225e-01
B4PyMPM,1.8245,1.5600,150,1.28850,3.655299e-01,1.578930e-01
B4PyMPM,1.8245,1.5600,150,1.28900,3.659814e-01,1.586660e-01
B4PyMPM,1.8245,1.5600,150,1.28950,3.664328e-01,1.594417e-01
B4PyMPM,1.8245,1.5600,150,1.29000,3.668841e-01,1.602200e-01
B4PyMPM,1.8245,1.5600,150,1.29050,3.673353e-01,1.610010e-01
B4PyMPM,1.8245,1.5600,150,1.29100,3.677864e-01,1.617845e-01
B4PyMPM,1.8245,1.5600,150,1.29150,3.682374e-01,1.625707e-01
B4PyMPM,1.8245,1.5600,150,1.29200,3.686884e-01,1.633596e-01
B4PyMPM,1.8245,1.5600,150,1.29250,3.691392e-01,1.641511e-01
B4PyMPM,1.8245,1.5600,150,1.29300,3.695899e-01,1.649452e-01
B4PyMPM,1.8245,1.5600,150,1.29350,3.700405e-01,1.657420e-01
B4PyMPM,1.8245,1.5600,150,1.29400,3.704910e-01,1.665414e-01
B4PyMPM,1.8245,1.5600,150,1.29450,3.709414e-01,1.673435e-01
B4PyMPM,1.8245,1.5600,150,1.29500,3.713917e-01,1.681483e-01
B4PyMPM,1.8245,1.5600,150,1.29550,3.718418e-01,1.689557e-01
B4PyMPM,1.8245,1.5600,150,1.29600,3.722919e-01,1.697658e-01
B4PyMPM,1.8245,1.5600,150,1.29650,3.727418e-01,1.705786e-01
B4PyMPM,1.8245,1.5600,150,1.29700,3.731916e-01,1.713941e-01
B4PyMPM,1.8245,1.5600,150,1.29750,3.736412e-01,1.722122e-01
B4PyMPM,1.8245,1.5600,150,1.29800,3.740907e-01,1.730330e-01
B4PyMPM,1.8245,1.5600,150,1.29850,3.745401e-01,1.738566e-01
B4PyMPM,1.8245,1.5600,150,1.29900,3.749894e-01,1.746828e-01
B4PyMPM,1.8245,1.5600,150,1.29950,3.754385e-01,1.755117e-01
B4PyMPM,1.8245,1.5600,150,1.30000,3.758875e-01,1.763433e-01
B4PyMPM,1.8245,1.5600,150,1.30050,3.763364e-01,1.771776e-01
B4PyMPM,1.8245,1.5600,150,1.30100,3.767851e-01,1.780146e-01
B4PyMPM,1.8245,1.5600,150,1.30150,3.772336e-01,1.788544e-01
B4PyMPM,1.8245,1.5600,150,1.30200,3.776821e-01,1.796968e-01
B4PyMPM,1.8245,1.5600,150,1.30250,3.781303e-01,1.805420e-01
B4PyMPM,1.8245,1.5600,150,1.30300,3.785784e-01,1.813899e-01
B4PyMPM,1.8245,1.5600,150,1.30350,3.790264e-01,1.822406e-01
B4PyMPM,1.8245,1.5600,150,1.30400,3.794742e-01,1.830939e-01
B4PyMPM,1.8245,1.5600,150,1.30450,3.799218e-01,1.839500e-01
